name,family,ticker,category,is_sharpe,oos_sharpe,oos_drawdown,trade_count
short_reversal__period20,short_reversal,META,meanrev,-0.4659,-0.0451,-0.562,285
low_vol_regime__period20__ma_period60,low_vol_regime,META,volatility,0.0525,0.0869,-0.1957,114
low_vol_regime__period20__ma_period120,low_vol_regime,META,volatility,0.2271,0.9181,-0.166,122
low_vol_regime__period60__ma_period120,low_vol_regime,META,volatility,-0.2489,0.275,-0.1602,34
low_vol_regime__period20__ma_period252,low_vol_regime,META,volatility,0.488,0.3955,-0.3649,116
low_vol_regime__period60__ma_period252,low_vol_regime,META,volatility,-0.1835,-0.1333,-0.5055,62
low_vol_regime__period120__ma_period252,low_vol_regime,META,volatility,-0.469,0.2552,-0.2125,34
nr_breakout__nr_period4__exit_bars3,nr_breakout,META,pattern,0.1615,-0.6013,-0.5298,812
nr_breakout__nr_period4__exit_bars5,nr_breakout,META,pattern,0.7114,0.236,-0.3201,624
nr_breakout__nr_period7__exit_bars3,nr_breakout,META,pattern,-0.0962,-0.6087,-0.4944,594
nr_breakout__nr_period7__exit_bars5,nr_breakout,META,pattern,0.2236,-0.3545,-0.4635,507
nr_breakout__nr_period10__exit_bars5,nr_breakout,META,pattern,0.3525,0.2038,-0.2883,408
nr_breakout__nr_period10__exit_bars10,nr_breakout,META,pattern,0.2254,0.1649,-0.2547,317
overnight_gap__period1__threshold0.001,overnight_gap,META,volume,0.2152,-0.2161,-0.519,1836
overnight_gap__period1__threshold0.003,overnight_gap,META,volume,0.2513,-0.5698,-0.6249,1983
overnight_gap__period3__threshold0.001,overnight_gap,META,volume,0.3255,0.2587,-0.3992,1230
overnight_gap__period3__threshold0.003,overnight_gap,META,volume,0.2685,-0.2249,-0.4278,1149
overnight_gap__period5__threshold0.001,overnight_gap,META,volume,0.2993,0.2225,-0.3892,967
overnight_gap__period5__threshold0.003,overnight_gap,META,volume,0.3654,-0.2003,-0.4124,804
coppock_curve__roc1252__roc2189__wma_period63,coppock_curve,META,trend,1.0315,0.1485,-0.5939,6
coppock_curve__roc1189__roc2126__wma_period42,coppock_curve,META,trend,0.8844,0.64,-0.354,6
coppock_curve__roc1126__roc2100__wma_period21,coppock_curve,META,trend,0.3198,0.7171,-0.2719,15
high52_momentum__period252__threshold0.7,high52_momentum,JPM,trend,0.0245,0.2842,-0.3971,187
high52_momentum__period252__threshold0.75,high52_momentum,JPM,trend,0.0008,0.4992,-0.2552,215
high52_momentum__period252__threshold0.8,high52_momentum,JPM,trend,0.0802,0.0942,-0.3846,249
high52_momentum__period126__threshold0.7,high52_momentum,JPM,trend,0.1503,-0.3525,-0.635,311
high52_momentum__period126__threshold0.75,high52_momentum,JPM,trend,-0.0091,-0.0736,-0.4814,345
short_reversal__period5,short_reversal,JPM,meanrev,-0.3701,0.0934,-0.3593,743
short_reversal__period10,short_reversal,JPM,meanrev,-0.1278,0.2958,-0.403,512
short_reversal__period15,short_reversal,JPM,meanrev,0.0997,0.3949,-0.4566,434
short_reversal__period20,short_reversal,JPM,meanrev,0.0989,-0.0423,-0.4729,356
low_vol_regime__period20__ma_period60,low_vol_regime,JPM,volatility,0.1409,0.2776,-0.1593,128
low_vol_regime__period20__ma_period120,low_vol_regime,JPM,volatility,-0.4077,0.437,-0.1954,178
low_vol_regime__period60__ma_period120,low_vol_regime,JPM,volatility,-0.4509,-0.3273,-0.4064,57
low_vol_regime__period20__ma_period252,low_vol_regime,JPM,volatility,-0.135,-0.2546,-0.313,172
low_vol_regime__period60__ma_period252,low_vol_regime,JPM,volatility,0.3258,-0.0344,-0.3312,48
low_vol_regime__period120__ma_period252,low_vol_regime,JPM,volatility,0.5767,0.7136,-0.1504,42
nr_breakout__nr_period4__exit_bars3,nr_breakout,JPM,pattern,-0.1177,0.0232,-0.4254,1005
nr_breakout__nr_period4__exit_bars5,nr_breakout,JPM,pattern,-0.3884,-0.3404,-0.5609,765
nr_breakout__nr_period7__exit_bars3,nr_breakout,JPM,pattern,-0.1698,0.1651,-0.2268,736
nr_breakout__nr_period7__exit_bars5,nr_breakout,JPM,pattern,-0.4043,0.1764,-0.3144,627
nr_breakout__nr_period10__exit_bars5,nr_breakout,JPM,pattern,-0.1769,-0.0489,-0.2763,490
nr_breakout__nr_period10__exit_bars10,nr_breakout,JPM,pattern,-0.2282,-0.3937,-0.4457,395
overnight_gap__period1__threshold0.001,overnight_gap,JPM,volume,-0.1355,0.1716,-0.2635,2306
overnight_gap__period1__threshold0.003,overnight_gap,JPM,volume,-0.2253,-0.1631,-0.3849,2475
overnight_gap__period3__threshold0.001,overnight_gap,JPM,volume,0.3108,-0.1456,-0.4487,1456
overnight_gap__period3__threshold0.003,overnight_gap,JPM,volume,0.268,-0.5729,-0.4409,1374
overnight_gap__period5__threshold0.001,overnight_gap,JPM,volume,0.3765,-0.2857,-0.5552,1267
overnight_gap__period5__threshold0.003,overnight_gap,JPM,volume,0.0417,-0.2677,-0.4693,957
coppock_curve__roc1252__roc2189__wma_period63,coppock_curve,JPM,trend,-0.079,0.312,-0.4245,12
coppock_curve__roc1189__roc2126__wma_period42,coppock_curve,JPM,trend,0.2409,0.9164,-0.3256,11
coppock_curve__roc1126__roc2100__wma_period21,coppock_curve,JPM,trend,0.4557,-0.2322,-0.6832,27
